timestamp,left_encoder,right_encoder,left_shifter_position,right_shifter_position,low_left_hall,high_left_hall,low_right_hall,high_right_hall,queue_index

217594,-0.0514313,-0.0458206,0,0,0,0,0,0,43370

217599,-0.0514313,-0.0458206,0,0,0,0,0,0,43371

217604,-0.0514313,-0.0458206,0,0,0,0,0,0,43372

217609,-0.0514313,-0.0458206,0,0,0,0,0,0,43373

217614,-0.0514313,-0.0458206,0,0,0,0,0,0,43374

217619,-0.0514313,-0.0458206,0,0,0,0,0,0,43375

217624,-0.0514313,-0.0458206,0,0,0,0,0,0,43376

217629,-0.0514313,-0.0458206,0,0,0,0,0,0,43377

217634,-0.0514313,-0.0458206,0,0,0,0,0,0,43378

217639,-0.0514313,-0.0458206,0,0,0,0,0,0,43379

217644,-0.0514313,-0.0458206,0,0,0,0,0,0,43380

217649,-0.0514313,-0.0458206,0,0,0,0,0,0,43381

217654,-0.0514313,-0.0458206,0,0,0,0,0,0,43382

217659,-0.0514313,-0.0458206,0,0,0,0,0,0,43383

217664,-0.0514313,-0.0458206,0,0,0,0,0,0,43384

217669,-0.0514313,-0.0458206,0,0,0,0,0,0,43385

217674,-0.0514313,-0.0458206,0,0,0,0,0,0,43386

217679,-0.0514313,-0.0458206,0,0,0,0,0,0,43387

217684,-0.0514313,-0.0458206,0,0,0,0,0,0,43388

217689,-0.0514313,-0.0458206,0,0,0,0,0,0,43389

217694,-0.0514313,-0.0458206,0,0,0,0,0,0,43390

217699,-0.0514313,-0.0458206,0,0,0,0,0,0,43391

217704,-0.0514313,-0.0458206,0,0,0,0,0,0,43392

217709,-0.0514313,-0.0458206,0,0,0,0,0,0,43393

217714,-0.0514313,-0.0458206,0,0,0,0,0,0,43394

217719,-0.0514313,-0.0458206,0,0,0,0,0,0,43395

217724,-0.0514313,-0.0458206,0,0,0,0,0,0,43396

217729,-0.0514313,-0.0458206,0,0,0,0,0,0,43397

217734,-0.0514313,-0.0458206,0,0,0,0,0,0,43398

217739,-0.0514313,-0.0458206,0,0,0,0,0,0,43399

217744,-0.0514313,-0.0458206,0,0,0,0,0,0,43400

217749,-0.0514313,-0.0458206,0,0,0,0,0,0,43401

217754,-0.0514313,-0.0458206,0,0,0,0,0,0,43402

217759,-0.0514313,-0.0458206,0,0,0,0,0,0,43403

217764,-0.0514313,-0.0458206,0,0,0,0,0,0,43404

217769,-0.0514313,-0.0458206,0,0,0,0,0,0,43405

217774,-0.0514313,-0.0458206,0,0,0,0,0,0,43406

217779,-0.0514313,-0.0458206,0,0,0,0,0,0,43407

217784,-0.0514313,-0.0458206,0,0,0,0,0,0,43408

217789,-0.0514313,-0.0458206,0,0,0,0,0,0,43409

217794,-0.0514313,-0.0458206,0,0,0,0,0,0,43410

217799,-0.0514313,-0.0458206,0,0,0,0,0,0,43411

217804,-0.0514313,-0.0458206,0,0,0,0,0,0,43412

217809,-0.0514313,-0.0458206,0,0,0,0,0,0,43413

217814,-0.0514313,-0.0458206,0,0,0,0,0,0,43414

217819,-0.0514313,-0.0458206,0,0,0,0,0,0,43415

217824,-0.0514313,-0.0458206,0,0,0,0,0,0,43416

217829,-0.0514313,-0.0458206,0,0,0,0,0,0,43417

217834,-0.0514313,-0.0458206,0,0,0,0,0,0,43418

217839,-0.0514313,-0.0458206,0,0,0,0,0,0,43419

217844,-0.0514313,-0.0458206,0,0,0,0,0,0,43420

217849,-0.0514313,-0.0458206,0,0,0,0,0,0,43421

217854,-0.0514313,-0.0458206,0,0,0,0,0,0,43422

217859,-0.0514313,-0.0458206,0,0,0,0,0,0,43423

217864,-0.0514313,-0.0458206,0,0,0,0,0,0,43424

217869,-0.0514313,-0.0458206,0,0,0,0,0,0,43425

217874,-0.0514313,-0.0458206,0,0,0,0,0,0,43426

217879,-0.0514313,-0.0458206,0,0,0,0,0,0,43427

217884,-0.0514313,-0.0458206,0,0,0,0,0,0,43428

217889,-0.0514313,-0.0458206,0,0,0,0,0,0,43429

217894,-0.0514313,-0.0458206,0,0,0,0,0,0,43430

217899,-0.0514313,-0.0458206,0,0,0,0,0,0,43431

217904,-0.0514313,-0.0458206,0,0,0,0,0,0,43432

217909,-0.0514313,-0.0458206,0,0,0,0,0,0,43433

217914,-0.0514313,-0.0458206,0,0,0,0,0,0,43434

217919,-0.0514313,-0.0458206,0,0,0,0,0,0,43435

217924,-0.0514313,-0.0458206,0,0,0,0,0,0,43436

217929,-0.0514313,-0.0458206,0,0,0,0,0,0,43437

217934,-0.0514313,-0.0458206,0,0,0,0,0,0,43438

217939,-0.0514313,-0.0458206,0,0,0,0,0,0,43439

217944,-0.0514313,-0.0458206,0,0,0,0,0,0,43440

217949,-0.0514313,-0.0458206,0,0,0,0,0,0,43441

217954,-0.0514313,-0.0458206,0,0,0,0,0,0,43442

217959,-0.0514313,-0.0458206,0,0,0,0,0,0,43443

217964,-0.0514313,-0.0458206,0,0,0,0,0,0,43444

217969,-0.0514313,-0.0458206,0,0,0,0,0,0,43445

217974,-0.0514313,-0.0458206,0,0,0,0,0,0,43446

217979,-0.0514313,-0.0458206,0,0,0,0,0,0,43447

217984,-0.0514313,-0.0458206,0,0,0,0,0,0,43448

217989,-0.0514313,-0.0458206,0,0,0,0,0,0,43449

217994,-0.0514313,-0.0458206,0,0,0,0,0,0,43450

217999,-0.0514313,-0.0458206,0,0,0,0,0,0,43451

218004,-0.0514313,-0.0458206,0,0,0,0,0,0,43452

218009,-0.0514313,-0.0458206,0,0,0,0,0,0,43453

218014,-0.0514313,-0.0458206,0,0,0,0,0,0,43454

218019,-0.0514313,-0.0458206,0,0,0,0,0,0,43455

218024,-0.0514313,-0.0458206,0,0,0,0,0,0,43456

218029,-0.0514313,-0.0458206,0,0,0,0,0,0,43457

218034,-0.0514313,-0.0458206,0,0,0,0,0,0,43458

218039,-0.0514313,-0.0458206,0,0,0,0,0,0,43459

218044,-0.0514313,-0.0458206,0,0,0,0,0,0,43460

218049,-0.0514313,-0.0458206,0,0,0,0,0,0,43461

218054,-0.0514313,-0.0458206,0,0,0,0,0,0,43462

218059,-0.0514313,-0.0458206,0,0,0,0,0,0,43463

218064,-0.0514313,-0.0458206,0,0,0,0,0,0,43464

218069,-0.0514313,-0.0458206,0,0,0,0,0,0,43465

218074,-0.0514313,-0.0458206,0,0,0,0,0,0,43466

218079,-0.0514313,-0.0458206,0,0,0,0,0,0,43467

218084,-0.0514313,-0.0458206,0,0,0,0,0,0,43468

218089,-0.0514313,-0.0458206,0,0,0,0,0,0,43469

218094,-0.0514313,-0.0458206,0,0,0,0,0,0,43470

218099,-0.0514313,-0.0458206,0,0,0,0,0,0,43471

218104,-0.0514313,-0.0458206,0,0,0,0,0,0,43472

218109,-0.0514313,-0.0458206,0,0,0,0,0,0,43473

218114,-0.0514313,-0.0458206,0,0,0,0,0,0,43474

218119,-0.0514313,-0.0458206,0,0,0,0,0,0,43475

218124,-0.0514313,-0.0458206,0,0,0,0,0,0,43476

218129,-0.0514313,-0.0458206,0,0,0,0,0,0,43477

218134,-0.0514313,-0.0458206,0,0,0,0,0,0,43478

218139,-0.0514313,-0.0458206,0,0,0,0,0,0,43479

218144,-0.0514313,-0.0458206,0,0,0,0,0,0,43480

218149,-0.0514313,-0.0458206,0,0,0,0,0,0,43481

218154,-0.0514313,-0.0458206,0,0,0,0,0,0,43482

218159,-0.0514313,-0.0458206,0,0,0,0,0,0,43483

218164,-0.0514313,-0.0458206,0,0,0,0,0,0,43484

218169,-0.0514313,-0.0458206,0,0,0,0,0,0,43485

218174,-0.0514313,-0.0458206,0,0,0,0,0,0,43486

218179,-0.0514313,-0.0458206,0,0,0,0,0,0,43487

218184,-0.0514313,-0.0458206,0,0,0,0,0,0,43488

218189,-0.0514313,-0.0458206,0,0,0,0,0,0,43489

218194,-0.0514313,-0.0458206,0,0,0,0,0,0,43490

218199,-0.0514313,-0.0458206,0,0,0,0,0,0,43491

218204,-0.0514313,-0.0458206,0,0,0,0,0,0,43492

218209,-0.0514313,-0.0458206,0,0,0,0,0,0,43493

218214,-0.0514313,-0.0458206,0,0,0,0,0,0,43494

218219,-0.0514313,-0.0458206,0,0,0,0,0,0,43495

218224,-0.0514313,-0.0458206,0,0,0,0,0,0,43496

218229,-0.0514313,-0.0458206,0,0,0,0,0,0,43497

218234,-0.0514313,-0.0458206,0,0,0,0,0,0,43498

218239,-0.0514313,-0.0458206,0,0,0,0,0,0,43499

218244,-0.0514313,-0.0458206,0,0,0,0,0,0,43500

218249,-0.0514313,-0.0458206,0,0,0,0,0,0,43501

218254,-0.0514313,-0.0458206,0,0,0,0,0,0,43502

218259,-0.0514313,-0.0458206,0,0,0,0,0,0,43503

218264,-0.0514313,-0.0458206,0,0,0,0,0,0,43504

218269,-0.0514313,-0.0458206,0,0,0,0,0,0,43505

218274,-0.0514313,-0.0458206,0,0,0,0,0,0,43506

218279,-0.0514313,-0.0458206,0,0,0,0,0,0,43507

218284,-0.0514313,-0.0458206,0,0,0,0,0,0,43508

218289,-0.0514313,-0.0458206,0,0,0,0,0,0,43509

218294,-0.0514313,-0.0458206,0,0,0,0,0,0,43510

218299,-0.0514313,-0.0458206,0,0,0,0,0,0,43511

218304,-0.0514313,-0.0458206,0,0,0,0,0,0,43512

218309,-0.0514313,-0.0458206,0,0,0,0,0,0,43513

218314,-0.0514313,-0.0458206,0,0,0,0,0,0,43514

218319,-0.0514313,-0.0458206,0,0,0,0,0,0,43515

218324,-0.0514313,-0.0458206,0,0,0,0,0,0,43516

218329,-0.0514313,-0.0458206,0,0,0,0,0,0,43517

218334,-0.0514313,-0.0458206,0,0,0,0,0,0,43518

218339,-0.0514313,-0.0458206,0,0,0,0,0,0,43519

218344,-0.0514313,-0.0458206,0,0,0,0,0,0,43520

218349,-0.0514313,-0.0458206,0,0,0,0,0,0,43521

218354,-0.0514313,-0.0458206,0,0,0,0,0,0,43522

218359,-0.0514313,-0.0458206,0,0,0,0,0,0,43523

218364,-0.0514313,-0.0458206,0,0,0,0,0,0,43524

218369,-0.0514313,-0.0458206,0,0,0,0,0,0,43525

218374,-0.0514313,-0.0458206,0,0,0,0,0,0,43526

218379,-0.0514313,-0.0458206,0,0,0,0,0,0,43527

218384,-0.0514313,-0.0458206,0,0,0,0,0,0,43528

218389,-0.0514313,-0.0458206,0,0,0,0,0,0,43529

218394,-0.0514313,-0.0458206,0,0,0,0,0,0,43530

218399,-0.0514313,-0.0458206,0,0,0,0,0,0,43531

218404,-0.0514313,-0.0458206,0,0,0,0,0,0,43532

218409,-0.0514313,-0.0458206,0,0,0,0,0,0,43533

218414,-0.0514313,-0.0458206,0,0,0,0,0,0,43534

218419,-0.0514313,-0.0458206,0,0,0,0,0,0,43535

218424,-0.0514313,-0.0458206,0,0,0,0,0,0,43536

218429,-0.0514313,-0.0458206,0,0,0,0,0,0,43537

218434,-0.0514313,-0.0458206,0,0,0,0,0,0,43538

218439,-0.0514313,-0.0458206,0,0,0,0,0,0,43539

218444,-0.0514313,-0.0458206,0,0,0,0,0,0,43540

218449,-0.0514313,-0.0458206,0,0,0,0,0,0,43541

218454,-0.0514313,-0.0458206,0,0,0,0,0,0,43542

218459,-0.0514313,-0.0458206,0,0,0,0,0,0,43543

218464,-0.0514313,-0.0458206,0,0,0,0,0,0,43544

218469,-0.0514313,-0.0458206,0,0,0,0,0,0,43545

218474,-0.0514313,-0.0458206,0,0,0,0,0,0,43546

218479,-0.0514313,-0.0458206,0,0,0,0,0,0,43547

218484,-0.0514313,-0.0458206,0,0,0,0,0,0,43548

218489,-0.0514313,-0.0458206,0,0,0,0,0,0,43549

218494,-0.0514313,-0.0458206,0,0,0,0,0,0,43550

218499,-0.0514313,-0.0458206,0,0,0,0,0,0,43551

218504,-0.0514313,-0.0458206,0,0,0,0,0,0,43552

218509,-0.0514313,-0.0458206,0,0,0,0,0,0,43553

218514,-0.0514313,-0.0458206,0,0,0,0,0,0,43554

218519,-0.0514313,-0.0458206,0,0,0,0,0,0,43555

218524,-0.0514313,-0.0458206,0,0,0,0,0,0,43556

218529,-0.0514313,-0.0458206,0,0,0,0,0,0,43557

218534,-0.0514313,-0.0458206,0,0,0,0,0,0,43558

218539,-0.0514313,-0.0458206,0,0,0,0,0,0,43559

218544,-0.0514313,-0.0458206,0,0,0,0,0,0,43560

218549,-0.0514313,-0.0458206,0,0,0,0,0,0,43561

218554,-0.0514313,-0.0458206,0,0,0,0,0,0,43562

218559,-0.0514313,-0.0458206,0,0,0,0,0,0,43563

218564,-0.0514313,-0.0458206,0,0,0,0,0,0,43564

218569,-0.0514313,-0.0458206,0,0,0,0,0,0,43565

218574,-0.0514313,-0.0458206,0,0,0,0,0,0,43566

218579,-0.0514313,-0.0458206,0,0,0,0,0,0,43567

218584,-0.0514313,-0.0458206,0,0,0,0,0,0,43568

218589,-0.0514313,-0.0458206,0,0,0,0,0,0,43569

218594,-0.0514313,-0.0458206,0,0,0,0,0,0,43570

218599,-0.0514313,-0.0458206,0,0,0,0,0,0,43571

218604,-0.0514313,-0.0458206,0,0,0,0,0,0,43572

218609,-0.0514313,-0.0458206,0,0,0,0,0,0,43573

218614,-0.0514313,-0.0458206,0,0,0,0,0,0,43574

218619,-0.0514313,-0.0458206,0,0,0,0,0,0,43575

218624,-0.0514313,-0.0458206,0,0,0,0,0,0,43576

218629,-0.0514313,-0.0458206,0,0,0,0,0,0,43577

218634,-0.0514313,-0.0458206,0,0,0,0,0,0,43578

218639,-0.0514313,-0.0458206,0,0,0,0,0,0,43579

218644,-0.0514313,-0.0458206,0,0,0,0,0,0,43580

218649,-0.0514313,-0.0458206,0,0,0,0,0,0,43581

218654,-0.0514313,-0.0458206,0,0,0,0,0,0,43582

218659,-0.0514313,-0.0458206,0,0,0,0,0,0,43583

218664,-0.0514313,-0.0458206,0,0,0,0,0,0,43584

218669,-0.0514313,-0.0458206,0,0,0,0,0,0,43585

218674,-0.0514313,-0.0458206,0,0,0,0,0,0,43586

218679,-0.0514313,-0.0458206,0,0,0,0,0,0,43587

218684,-0.0514313,-0.0458206,0,0,0,0,0,0,43588

218689,-0.0514313,-0.0458206,0,0,0,0,0,0,43589

218694,-0.0514313,-0.0458206,0,0,0,0,0,0,43590

218699,-0.0514313,-0.0458206,0,0,0,0,0,0,43591

218704,-0.0514313,-0.0458206,0,0,0,0,0,0,43592

218709,-0.0514313,-0.0458206,0,0,0,0,0,0,43593

218714,-0.0514313,-0.0458206,0,0,0,0,0,0,43594

218719,-0.0514313,-0.0458206,0,0,0,0,0,0,43595

218724,-0.0514313,-0.0458206,0,0,0,0,0,0,43596

218729,-0.0514313,-0.0458206,0,0,0,0,0,0,43597

218734,-0.0514313,-0.0458206,0,0,0,0,0,0,43598

218739,-0.0514313,-0.0458206,0,0,0,0,0,0,43599

218744,-0.0514313,-0.0458206,0,0,0,0,0,0,43600

218749,-0.0514313,-0.0458206,0,0,0,0,0,0,43601

218754,-0.0514313,-0.0458206,0,0,0,0,0,0,43602

218759,-0.0514313,-0.0458206,0,0,0,0,0,0,43603

218764,-0.0514313,-0.0458206,0,0,0,0,0,0,43604

218769,-0.0514313,-0.0458206,0,0,0,0,0,0,43605

218774,-0.0514313,-0.0458206,0,0,0,0,0,0,43606

218779,-0.0514313,-0.0458206,0,0,0,0,0,0,43607

218784,-0.0514313,-0.0458206,0,0,0,0,0,0,43608

218789,-0.0514313,-0.0458206,0,0,0,0,0,0,43609

218794,-0.0514313,-0.0458206,0,0,0,0,0,0,43610

218799,-0.0514313,-0.0458206,0,0,0,0,0,0,43611

218804,-0.0514313,-0.0458206,0,0,0,0,0,0,43612

218809,-0.0514313,-0.0458206,0,0,0,0,0,0,43613

218814,-0.0514313,-0.0458206,0,0,0,0,0,0,43614

218819,-0.0514313,-0.0458206,0,0,0,0,0,0,43615

218824,-0.0514313,-0.0458206,0,0,0,0,0,0,43616

218829,-0.0514313,-0.0458206,0,0,0,0,0,0,43617

218834,-0.0514313,-0.0458206,0,0,0,0,0,0,43618

218839,-0.0514313,-0.0458206,0,0,0,0,0,0,43619

218844,-0.0514313,-0.0458206,0,0,0,0,0,0,43620

218849,-0.0514313,-0.0458206,0,0,0,0,0,0,43621

218854,-0.0514313,-0.0458206,0,0,0,0,0,0,43622

218859,-0.0514313,-0.0458206,0,0,0,0,0,0,43623

218864,-0.0514313,-0.0458206,0,0,0,0,0,0,43624

218869,-0.0514313,-0.0458206,0,0,0,0,0,0,43625

218874,-0.0514313,-0.0458206,0,0,0,0,0,0,43626

218879,-0.0514313,-0.0458206,0,0,0,0,0,0,43627

218884,-0.0514313,-0.0458206,0,0,0,0,0,0,43628

218889,-0.0514313,-0.0458206,0,0,0,0,0,0,43629

218894,-0.0514313,-0.0458206,0,0,0,0,0,0,43630

218899,-0.0514313,-0.0458206,0,0,0,0,0,0,43631

218904,-0.0514313,-0.0458206,0,0,0,0,0,0,43632

218909,-0.0514313,-0.0458206,0,0,0,0,0,0,43633

218914,-0.0514313,-0.0458206,0,0,0,0,0,0,43634

218919,-0.0514313,-0.0458206,0,0,0,0,0,0,43635

218924,-0.0514313,-0.0458206,0,0,0,0,0,0,43636

218929,-0.0514313,-0.0458206,0,0,0,0,0,0,43637

218934,-0.0514313,-0.0458206,0,0,0,0,0,0,43638

218939,-0.0514313,-0.0458206,0,0,0,0,0,0,43639

218944,-0.0514313,-0.0458206,0,0,0,0,0,0,43640

218949,-0.0514313,-0.0458206,0,0,0,0,0,0,43641

218954,-0.0514313,-0.0458206,0,0,0,0,0,0,43642

218959,-0.0514313,-0.0458206,0,0,0,0,0,0,43643

218964,-0.0514313,-0.0458206,0,0,0,0,0,0,43644

218969,-0.0514313,-0.0458206,0,0,0,0,0,0,43645

218974,-0.0514313,-0.0458206,0,0,0,0,0,0,43646

218979,-0.0514313,-0.0458206,0,0,0,0,0,0,43647

218984,-0.0514313,-0.0458206,0,0,0,0,0,0,43648

218989,-0.0514313,-0.0458206,0,0,0,0,0,0,43649

218994,-0.0514313,-0.0458206,0,0,0,0,0,0,43650

218999,-0.0514313,-0.0458206,0,0,0,0,0,0,43651

219004,-0.0514313,-0.0458206,0,0,0,0,0,0,43652

219009,-0.0514313,-0.0458206,0,0,0,0,0,0,43653

219014,-0.0514313,-0.0458206,0,0,0,0,0,0,43654

219019,-0.0514313,-0.0458206,0,0,0,0,0,0,43655

219024,-0.0514313,-0.0458206,0,0,0,0,0,0,43656

219029,-0.0514313,-0.0458206,0,0,0,0,0,0,43657

219034,-0.0514313,-0.0458206,0,0,0,0,0,0,43658

219039,-0.0514313,-0.0458206,0,0,0,0,0,0,43659

219044,-0.0514313,-0.0458206,0,0,0,0,0,0,43660

219049,-0.0514313,-0.0458206,0,0,0,0,0,0,43661

219054,-0.0514313,-0.0458206,0,0,0,0,0,0,43662

219059,-0.0514313,-0.0458206,0,0,0,0,0,0,43663

219064,-0.0514313,-0.0458206,0,0,0,0,0,0,43664

219069,-0.0514313,-0.0458206,0,0,0,0,0,0,43665

219074,-0.0514313,-0.0458206,0,0,0,0,0,0,43666

219079,-0.0514313,-0.0458206,0,0,0,0,0,0,43667

219084,-0.0514313,-0.0458206,0,0,0,0,0,0,43668

219089,-0.0514313,-0.0458206,0,0,0,0,0,0,43669

219094,-0.0514313,-0.0458206,0,0,0,0,0,0,43670

219099,-0.0514313,-0.0458206,0,0,0,0,0,0,43671

219104,-0.0514313,-0.0458206,0,0,0,0,0,0,43672

219109,-0.0514313,-0.0458206,0,0,0,0,0,0,43673

219114,-0.0514313,-0.0458206,0,0,0,0,0,0,43674

219119,-0.0514313,-0.0458206,0,0,0,0,0,0,43675

219124,-0.0514313,-0.0458206,0,0,0,0,0,0,43676

219129,-0.0514313,-0.0458206,0,0,0,0,0,0,43677

219134,-0.0514313,-0.0458206,0,0,0,0,0,0,43678

219139,-0.0514313,-0.0458206,0,0,0,0,0,0,43679

219144,-0.0514313,-0.0458206,0,0,0,0,0,0,43680

219149,-0.0514313,-0.0458206,0,0,0,0,0,0,43681

219154,-0.0514313,-0.0458206,0,0,0,0,0,0,43682

219159,-0.0514313,-0.0458206,0,0,0,0,0,0,43683

219164,-0.0514313,-0.0458206,0,0,0,0,0,0,43684

219169,-0.0514313,-0.0458206,0,0,0,0,0,0,43685

219174,-0.0514313,-0.0458206,0,0,0,0,0,0,43686

219179,-0.0514313,-0.0458206,0,0,0,0,0,0,43687

219184,-0.0514313,-0.0458206,0,0,0,0,0,0,43688

219189,-0.0514313,-0.0458206,0,0,0,0,0,0,43689

219194,-0.0514313,-0.0458206,0,0,0,0,0,0,43690

219199,-0.0514313,-0.0458206,0,0,0,0,0,0,43691

219204,-0.0514313,-0.0458206,0,0,0,0,0,0,43692

219209,-0.0514313,-0.0458206,0,0,0,0,0,0,43693

219214,-0.0514313,-0.0458206,0,0,0,0,0,0,43694

219219,-0.0514313,-0.0458206,0,0,0,0,0,0,43695

219224,-0.0514313,-0.0458206,0,0,0,0,0,0,43696

219229,-0.0514313,-0.0458206,0,0,0,0,0,0,43697

219234,-0.0514313,-0.0458206,0,0,0,0,0,0,43698

219239,-0.0514313,-0.0458206,0,0,0,0,0,0,43699

219244,-0.0514313,-0.0458206,0,0,0,0,0,0,43700

219249,-0.0514313,-0.0458206,0,0,0,0,0,0,43701

219254,-0.0514313,-0.0458206,0,0,0,0,0,0,43702

219259,-0.0514313,-0.0458206,0,0,0,0,0,0,43703

219264,-0.0514313,-0.0458206,0,0,0,0,0,0,43704

219269,-0.0514313,-0.0458206,0,0,0,0,0,0,43705

219274,-0.0514313,-0.0458206,0,0,0,0,0,0,43706

219279,-0.0514313,-0.0458206,0,0,0,0,0,0,43707

219284,-0.0514313,-0.0458206,0,0,0,0,0,0,43708

219289,-0.0514313,-0.0458206,0,0,0,0,0,0,43709

219294,-0.0514313,-0.0458206,0,0,0,0,0,0,43710

219299,-0.0514313,-0.0458206,0,0,0,0,0,0,43711

219304,-0.0514313,-0.0458206,0,0,0,0,0,0,43712

219309,-0.0514313,-0.0458206,0,0,0,0,0,0,43713

219314,-0.0514313,-0.0458206,0,0,0,0,0,0,43714

219319,-0.0514313,-0.0458206,0,0,0,0,0,0,43715

219324,-0.0514313,-0.0458206,0,0,0,0,0,0,43716

219329,-0.0514313,-0.0458206,0,0,0,0,0,0,43717

219334,-0.0514313,-0.0458206,0,0,0,0,0,0,43718

219339,-0.0514313,-0.0458206,0,0,0,0,0,0,43719

219344,-0.0514313,-0.0458206,0,0,0,0,0,0,43720

219349,-0.0514313,-0.0458206,0,0,0,0,0,0,43721

219354,-0.0514313,-0.0458206,0,0,0,0,0,0,43722

219359,-0.0514313,-0.0458206,0,0,0,0,0,0,43723

219364,-0.0514313,-0.0458206,0,0,0,0,0,0,43724

219369,-0.0514313,-0.0458206,0,0,0,0,0,0,43725

219374,-0.0514313,-0.0458206,0,0,0,0,0,0,43726

219379,-0.0514313,-0.0458206,0,0,0,0,0,0,43727

219384,-0.0514313,-0.0458206,0,0,0,0,0,0,43728

219389,-0.0514313,-0.0458206,0,0,0,0,0,0,43729

219394,-0.0514313,-0.0458206,0,0,0,0,0,0,43730

219399,-0.0514313,-0.0458206,0,0,0,0,0,0,43731

219404,-0.0514313,-0.0458206,0,0,0,0,0,0,43732

219409,-0.0514313,-0.0458206,0,0,0,0,0,0,43733

219414,-0.0514313,-0.0458206,0,0,0,0,0,0,43734

219419,-0.0514313,-0.0458206,0,0,0,0,0,0,43735

219424,-0.0514313,-0.0458206,0,0,0,0,0,0,43736

219429,-0.0514313,-0.0458206,0,0,0,0,0,0,43737

219434,-0.0514313,-0.0458206,0,0,0,0,0,0,43738

219439,-0.0514313,-0.0458206,0,0,0,0,0,0,43739

219444,-0.0514313,-0.0458206,0,0,0,0,0,0,43740

219449,-0.0514313,-0.0458206,0,0,0,0,0,0,43741

219454,-0.0514313,-0.0458206,0,0,0,0,0,0,43742

219459,-0.0514313,-0.0458206,0,0,0,0,0,0,43743

219464,-0.0514313,-0.0458206,0,0,0,0,0,0,43744

222494,-0.0514313,-0.0458206,0,0,0,0,0,0,44350

222499,-0.0514313,-0.0458206,0,0,0,0,0,0,44351

222504,-0.0514313,-0.0458206,0,0,0,0,0,0,44352

222509,-0.0514313,-0.0458206,0,0,0,0,0,0,44353

222514,-0.0514313,-0.0458206,0,0,0,0,0,0,44354

222519,-0.0514313,-0.0458206,0,0,0,0,0,0,44355

222524,-0.0514313,-0.0458206,0,0,0,0,0,0,44356

222529,-0.0514313,-0.0458206,0,0,0,0,0,0,44357

222534,-0.0514313,-0.0458206,0,0,0,0,0,0,44358

222539,-0.0514313,-0.0458206,0,0,0,0,0,0,44359

222544,-0.0514313,-0.0458206,0,0,0,0,0,0,44360

222549,-0.0514313,-0.0458206,0,0,0,0,0,0,44361

222554,-0.0514313,-0.0458206,0,0,0,0,0,0,44362

222559,-0.0514313,-0.0458206,0,0,0,0,0,0,44363

222564,-0.0514313,-0.0458206,0,0,0,0,0,0,44364

222569,-0.0514313,-0.0458206,0,0,0,0,0,0,44365

222574,-0.0514313,-0.0458206,0,0,0,0,0,0,44366

222579,-0.0514313,-0.0458206,0,0,0,0,0,0,44367

222584,-0.0514313,-0.0458206,0,0,0,0,0,0,44368

222589,-0.0514313,-0.0458206,0,0,0,0,0,0,44369

222594,-0.0514313,-0.0458206,0,0,0,0,0,0,44370

222599,-0.0514313,-0.0458206,0,0,0,0,0,0,44371

222604,-0.0514313,-0.0458206,0,0,0,0,0,0,44372

222609,-0.0514313,-0.0458206,0,0,0,0,0,0,44373

222614,-0.0514313,-0.0458206,0,0,0,0,0,0,44374

222619,-0.0514313,-0.0458206,0,0,0,0,0,0,44375

222624,-0.0514313,-0.0458206,0,0,0,0,0,0,44376

222629,-0.0514313,-0.0458206,0,0,0,0,0,0,44377

222634,-0.0514313,-0.0458206,0,0,0,0,0,0,44378

222639,-0.0514313,-0.0458206,0,0,0,0,0,0,44379

222644,-0.0514313,-0.0458206,0,0,0,0,0,0,44380

222649,-0.0514313,-0.0458206,0,0,0,0,0,0,44381

222654,-0.0514313,-0.0458206,0,0,0,0,0,0,44382

222659,-0.0514313,-0.0458206,0,0,0,0,0,0,44383

222664,-0.0514313,-0.0458206,0,0,0,0,0,0,44384

222669,-0.0514313,-0.0458206,0,0,0,0,0,0,44385

222674,-0.0514313,-0.0458206,0,0,0,0,0,0,44386

222679,-0.0514313,-0.0458206,0,0,0,0,0,0,44387

222684,-0.0514313,-0.0458206,0,0,0,0,0,0,44388

222689,-0.0514313,-0.0458206,0,0,0,0,0,0,44389

222694,-0.0514313,-0.0458206,0,0,0,0,0,0,44390

222699,-0.0514313,-0.0458206,0,0,0,0,0,0,44391

222704,-0.0514313,-0.0458206,0,0,0,0,0,0,44392

222709,-0.0514313,-0.0458206,0,0,0,0,0,0,44393

222714,-0.0514313,-0.0458206,0,0,0,0,0,0,44394

222719,-0.0514313,-0.0458206,0,0,0,0,0,0,44395

222724,-0.0514313,-0.0458206,0,0,0,0,0,0,44396

